Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Poltrona,moveis,267.4,14.76935008,24/03/2023,Lucas Oliveira,RN,5,cartao_credito,4,-5.81,-36.59
Dashboards com Power BI,livros,41.98,0,17/07/2021,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,425.27,20.22878718,26/05/2020,Felipe Santos,SC,5,cartao_credito,1,-27.45,-50.95
Tablet ABXY,eletronicos,1283.32,65.91736832,29/01/2021,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
Cama box,moveis,848.85,42.78314788,12/08/2022,Juliana Costa,PR,5,cupom,1,-24.89,-51.55
Cadeira de escritÃ³rio,moveis,504.58,24.45180609,18/11/2022,Felipe Santos,PR,5,cartao_credito,6,-24.89,-51.55
Smartwatch,eletronicos,282.7,12.63736359,06/06/2022,Felipe Santos,SC,5,cartao_credito,6,-27.45,-50.95
TV Led UHD 4K,eletronicos,2489.5,130.1428246,15/03/2020,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
FogÃ£o,eletrodomesticos,834.26,44.95293973,11/02/2023,Juliana Costa,MT,5,cartao_credito,5,-12.64,-55.42
Boneca bebÃª,brinquedos,70.03,9.970822208,12/04/2021,Juliana Costa,PE,5,cartao_credito,2,-8.38,-37.86
Poltrona,moveis,391.3,27.0774832,11/09/2022,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
Cama king,moveis,779.05,39.06650787,21/03/2022,JoÃ£o Souza,SP,4,cartao_credito,1,-22.19,-48.79
CiÃªncia de dados com python,livros,59.38,4.101654193,27/12/2022,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,63.74,0,08/05/2021,Beatriz Moraes,PR,5,cartao_credito,3,-24.89,-51.55
Carrinho controle remoto,brinquedos,115.3,3.723817197,30/03/2020,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
Dashboards com Power BI,livros,43.97,0,08/06/2022,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
Impressora,eletronicos,416.17,22.4429264,28/06/2021,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
Mesa de jantar,moveis,421.05,28.79926018,21/04/2022,Mariana Ferreira,BA,1,cartao_credito,10,-13.29,-41.71
Secadora de roupas,eletrodomesticos,1893.04,107.1782993,01/01/2022,Beatriz Moraes,PR,4,cartao_credito,2,-24.89,-51.55
Mochila,esporte e lazer,110,6.388273601,09/02/2021,Lucas Oliveira,SP,3,cartao_credito,1,-22.19,-48.79
Tablet ABXY,eletronicos,1272.97,65.36626196,12/05/2022,Lucas Oliveira,SC,5,cartao_credito,2,-27.45,-50.95
Micro-ondas,eletrodomesticos,848.96,46.14441382,26/03/2022,Thiago Silva,PR,5,cartao_debito,1,-24.89,-51.55
Assistente virtual,eletronicos,340.24,19.0051716,29/03/2023,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
Poltrona,moveis,343.84,15.89288466,30/09/2022,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,602.01,29.63966048,08/10/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,30.34,1.898639634,24/06/2021,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,12.83,2.082274249,01/06/2022,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,13.91,1.271770178,30/10/2022,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
Carrinho controle remoto,brinquedos,113.92,6.592162272,21/08/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Cama king,moveis,1052.61,56.33144173,19/01/2021,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
Xadrez de madeira,brinquedos,45.92,2.976206379,16/09/2020,Rafael Costa,GO,4,boleto,1,-15.98,-49.86
Bateria,instrumentos musicais,959.24,48.66108329,15/08/2021,Juliana Costa,MS,1,cartao_credito,8,-20.51,-54.54
Cama box,moveis,546.63,29.38952893,28/06/2021,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Secadora de roupas,eletrodomesticos,1427.35,76.53319798,06/02/2020,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
Boneca bebÃª,brinquedos,53.42,4.497248643,22/07/2021,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
Faqueiro,utilidades domesticas,54.68,3.200322313,19/07/2020,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
Mochila,esporte e lazer,137.51,4.906432881,14/10/2021,Lucas Oliveira,MA,5,cartao_credito,1,-5.42,-45.44
Lavadora de roupas,eletrodomesticos,1801.67,93.51794642,03/08/2020,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
Faqueiro,utilidades domesticas,75.95,4.327234921,23/05/2021,JoÃ£o Souza,ES,5,cartao_credito,2,-19.19,-40.34
Cubo mÃ¡gico 8x8,brinquedos,29.97,4.759628661,02/12/2022,Larissa Alves,PR,1,cartao_credito,7,-24.89,-51.55
Dashboards com Power BI,livros,37.98,2.30544665,03/10/2021,Thiago Silva,RJ,5,cartao_credito,2,-22.25,-42.66
ViolÃ£o,instrumentos musicais,314.24,23.111949,18/09/2021,Mariana Ferreira,MS,5,cartao_credito,1,-20.51,-54.54
CÃ´moda,moveis,422.82,28.89350735,08/01/2023,Larissa Alves,PR,5,cartao_credito,1,-24.89,-51.55
Bateria,instrumentos musicais,501.28,27.22275647,17/11/2020,Mariana Ferreira,BA,5,cupom,1,-13.29,-41.71
Iniciando em programaÃ§Ã£o,livros,52.05,5.935322235,27/10/2022,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Impressora,eletronicos,387.02,26.98726505,23/05/2021,Isabella Pereira,SP,5,cartao_credito,6,-22.19,-48.79
Kit banquetas,moveis,414.65,19.66330413,22/05/2021,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
Corda de pular,esporte e lazer,12.24,0,15/03/2022,Pedro Gomes,SP,4,cartao_credito,8,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,2062.64,110.7177899,15/08/2022,Juliana Costa,RJ,1,cartao_credito,6,-22.25,-42.66
Dashboards com Power BI,livros,39.8,0,19/11/2021,Camila Ribeiro,GO,5,cartao_credito,1,-15.98,-49.86
Mesa de jantar,moveis,205.02,8.501137284,13/03/2021,Thiago Silva,RJ,3,boleto,1,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,1772.38,94.65702887,20/10/2021,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
Assistente virtual,eletronicos,278.03,15.3353656,10/10/2022,Felipe Santos,PI,3,cartao_credito,1,-6.6,-42.28
Micro-ondas,eletrodomesticos,673.08,33.42392417,23/09/2022,Pedro Gomes,SC,4,boleto,1,-27.45,-50.95
Secadora de roupas,eletrodomesticos,1014.4,51.59818734,22/02/2022,Camila Ribeiro,RS,3,cartao_credito,3,-30.17,-53.5
Cama king,moveis,676.22,36.53294565,04/10/2020,Lucas Oliveira,PR,3,cartao_credito,2,-24.89,-51.55
Dashboards com Power BI,livros,46.99,0,15/01/2020,Pedro Gomes,RJ,1,cartao_credito,4,-22.25,-42.66
Bateria,instrumentos musicais,1211.39,65.1898853,26/08/2020,Mariana Ferreira,MS,5,boleto,1,-20.51,-54.54
Mesa de centro,moveis,150.34,8.288278625,20/11/2021,Mariana Ferreira,AP,1,boleto,1,1.41,-51.77
Xadrez de madeira,brinquedos,49.18,0,29/03/2022,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
Micro-ondas,eletrodomesticos,711.3,35.45902419,31/12/2022,Bianca Santos,MA,5,cartao_credito,4,-5.42,-45.44
Bola de vÃ´lei,esporte e lazer,79.78,4.531170898,29/07/2022,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
Jogo de copos,utilidades domesticas,47.28,3.457365595,11/08/2022,Mariana Ferreira,DF,5,boleto,1,-15.83,-47.86
FogÃ£o,eletrodomesticos,593,29.15990508,10/01/2023,Rafael Costa,BA,5,cartao_credito,6,-13.29,-41.71
Geladeira,eletrodomesticos,2901.88,152.100819,25/05/2021,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
CÃ´moda,moveis,428.71,23.51452992,25/02/2020,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
Headset,eletronicos,333.33,19.40161406,24/04/2020,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Bola de basquete,esporte e lazer,37.12,2.91637616,28/03/2021,Pedro Gomes,MS,1,cartao_credito,10,-20.51,-54.54
Mesa de jantar,moveis,207.23,8.618813135,28/04/2020,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,51.53,0,02/01/2021,Mariana Ferreira,SP,3,cartao_credito,4,-22.19,-48.79
Tablet ABXY,eletronicos,2114.76,122.1855515,25/03/2023,Lucas Oliveira,MS,5,boleto,1,-20.51,-54.54
TV Led UHD 4K,eletronicos,3016.1,161.1293559,09/06/2021,Larissa Alves,SP,4,cartao_credito,2,-22.19,-48.79
Blocos de montar,brinquedos,57.15,3.574170095,10/04/2022,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
ViolÃ£o,instrumentos musicais,281.29,15.50895079,06/11/2020,Camila Ribeiro,PR,4,cartao_credito,6,-24.89,-51.55
Mesa de centro,moveis,237.33,10.22154758,14/03/2020,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
Panela de pressÃ£o,utilidades domesticas,92.26,2.497006511,30/06/2020,Isabella Pereira,DF,3,cartao_credito,10,-15.83,-47.86
Bola de basquete,esporte e lazer,93.06,5.486269563,25/07/2021,Mariana Ferreira,PR,2,cartao_credito,2,-24.89,-51.55
Celular ABXY,eletronicos,1472.79,76.00607582,15/07/2020,Mariana Ferreira,RJ,5,cartao_credito,7,-22.25,-42.66
CÃ´moda,moveis,386.85,21.99771405,24/01/2020,Isabella Pereira,RS,5,boleto,1,-30.17,-53.5
Iniciando em programaÃ§Ã£o,livros,88.55,5.246125631,30/04/2021,Rafael Costa,RN,1,cartao_credito,6,-5.81,-36.59
Smart TV,eletronicos,1561.39,80.72375927,03/01/2021,JoÃ£o Souza,PE,5,cartao_credito,8,-8.38,-37.86
Micro-ondas,eletrodomesticos,712.16,38.44664252,26/02/2020,Mariana Ferreira,PI,1,cartao_credito,5,-6.6,-42.28
TV Led UHD 4K,eletronicos,3802.08,200.0337609,08/09/2021,Thiago Silva,CE,3,cartao_credito,1,-5.2,-39.53
Geladeira,eletrodomesticos,2573.92,137.5846011,19/02/2021,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
Dashboards com Power BI,livros,53.48,3.130775019,30/01/2020,Isabella Pereira,PR,4,cupom,1,-24.89,-51.55
Xadrez de madeira,brinquedos,42.11,10.04424043,05/02/2021,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
Dashboards com Power BI,livros,52.91,0,10/03/2020,Pedro Gomes,BA,5,boleto,1,-13.29,-41.71
Guitarra,instrumentos musicais,1033.73,52.62745169,26/11/2020,Larissa Alves,RJ,1,cartao_credito,10,-22.25,-42.66
Dashboards com Power BI,livros,48.51,0,06/09/2021,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
Jogo de panelas,utilidades domesticas,139.91,8.136798745,24/11/2022,Juliana Costa,SP,1,cartao_credito,5,-22.19,-48.79
ViolÃ£o,instrumentos musicais,271.56,14.99085756,13/03/2020,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1826.26,94.82728994,03/03/2022,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
Fone de ouvido,eletronicos,55.29,0,07/03/2021,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
Blocos de montar,brinquedos,34.89,2.388892062,20/08/2020,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Cama box,moveis,421.88,20.04827988,14/07/2020,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,53,3.348355544,21/11/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,177.08,7.013416338,26/03/2021,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
ViolÃ£o,instrumentos musicais,412.6,23.36882408,12/01/2020,JoÃ£o Souza,SP,1,cartao_credito,1,-22.19,-48.79
Boneca bebÃª,brinquedos,66.56,1.128558827,22/12/2022,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
Poltrona,moveis,277.7,21.16630393,15/03/2023,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Blocos de montar,brinquedos,45.38,0,27/04/2020,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
FogÃ£o,eletrodomesticos,1105.95,56.47294942,09/09/2022,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,26.26,0,27/04/2021,Isabella Pereira,BA,5,cartao_credito,1,-13.29,-41.71
Jogo de copos,utilidades domesticas,36.32,5.097747058,25/12/2022,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
Boneca bebÃª,brinquedos,78.69,5.078420944,05/03/2020,Isabella Pereira,GO,5,cartao_credito,2,-15.98,-49.86
Iniciando em programaÃ§Ã£o,livros,40.64,3.052372914,23/02/2020,JoÃ£o Souza,RJ,5,cartao_credito,2,-22.25,-42.66
Guitarra,instrumentos musicais,1296.74,66.63194295,11/01/2022,Bruno Rodrigues,MG,5,cartao_credito,3,-18.1,-44.38
Poltrona,moveis,389.69,18.33425922,11/10/2020,Bianca Santos,MG,3,boleto,1,-18.1,-44.38
Pandeiro,instrumentos musicais,66.58,1.129623767,23/01/2022,Isabella Pereira,MS,4,boleto,1,-20.51,-54.54
Assistente virtual,eletronicos,176.36,6.975078504,17/02/2020,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,189.77,10.3878075,25/11/2022,Bruno Rodrigues,SP,4,cartao_credito,3,-22.19,-48.79
TV Led UHD 4K,eletronicos,2688.94,147.6580043,19/10/2021,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
Pandeiro,instrumentos musicais,114.65,3.689206653,20/03/2023,Beatriz Moraes,PA,5,cartao_credito,3,-3.79,-52.48
Mochila,esporte e lazer,118.02,12.66382431,05/02/2023,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,54.03,0,23/09/2021,Rafael Costa,MG,3,cartao_credito,6,-18.1,-44.38
FogÃ£o,eletrodomesticos,904.01,45.72025194,18/10/2022,Beatriz Moraes,SC,5,cartao_credito,1,-27.45,-50.95
Corda de pular,esporte e lazer,32.71,2.030485907,05/09/2021,Lucas Oliveira,ES,5,cartao_credito,2,-19.19,-40.34
Guitarra,instrumentos musicais,800.09,40.18682457,05/12/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,79.02,4.894589427,21/11/2022,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
Jogo de tabuleiro,brinquedos,327.59,15.02762104,12/12/2021,Thiago Silva,PE,4,cartao_credito,10,-8.38,-37.86
Headset,eletronicos,154.06,11.36704785,11/06/2021,JoÃ£o Souza,SP,5,cartao_credito,10,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,26.92,1.964513539,12/02/2023,Felipe Santos,SC,5,cartao_credito,4,-27.45,-50.95
Micro-ondas,eletrodomesticos,608.48,32.93083397,14/02/2021,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,27.76,0,30/09/2022,Pedro Gomes,SP,4,cupom,1,-22.19,-48.79
Faqueiro,utilidades domesticas,77.99,4.435858783,25/01/2023,Camila Ribeiro,RS,5,cartao_credito,10,-30.17,-53.5
CÃ´moda,moveis,366.05,17.07550034,26/07/2022,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,116.63,9.374012953,24/01/2023,JoÃ£o Souza,BA,3,boleto,1,-13.29,-41.71
SofÃ¡ retrÃ¡til,moveis,876.61,47.20794983,20/04/2021,Larissa Alves,MA,4,cartao_credito,1,-5.42,-45.44
Bateria,instrumentos musicais,1408.8,72.59880083,16/11/2021,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,87.05,2.219589685,03/03/2023,Felipe Santos,PR,5,cartao_credito,2,-24.89,-51.55
Guarda roupas,moveis,630.52,31.15773221,18/01/2021,Beatriz Moraes,RJ,5,cartao_credito,2,-22.25,-42.66
Celular Plus X42,eletronicos,3104.32,168.4595173,25/04/2020,Thiago Silva,PE,4,cartao_credito,2,-8.38,-37.86
Carrinho controle remoto,brinquedos,103.27,3.083255889,04/03/2021,Mariana Ferreira,SP,5,cartao_credito,6,-22.19,-48.79
Poltrona,moveis,305.02,16.7725019,09/05/2022,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,50.31,0,01/02/2022,Beatriz Moraes,RJ,1,cartao_credito,2,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,1830.19,97.98321607,10/12/2022,Bianca Santos,RS,1,boleto,1,-30.17,-53.5
Mesa de centro,moveis,282.22,12.61180503,01/01/2021,JoÃ£o Souza,SP,3,boleto,1,-22.19,-48.79
Celular ABXY,eletronicos,1792.65,95.7419963,22/12/2020,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,494.88,26.63399711,10/06/2020,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
Guarda roupas,moveis,650.18,37.78394532,04/04/2022,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,27.87,1.767119565,10/07/2022,Bruno Rodrigues,SC,5,cartao_credito,5,-27.45,-50.95
Modelagem preditiva,livros,104.25,7.203793226,11/12/2021,Camila Ribeiro,RS,4,cartao_credito,3,-30.17,-53.5
Cubo mÃ¡gico 8x8,brinquedos,13.9,0,21/11/2021,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,75.81,1.621093499,05/10/2021,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,1047.53,56.30892563,14/01/2022,Juliana Costa,PI,2,cartao_credito,10,-6.6,-42.28
ViolÃ£o,instrumentos musicais,306.9,13.92594079,14/05/2020,Beatriz Moraes,SP,2,cartao_credito,3,-22.19,-48.79
Guarda roupas,moveis,604.36,32.71145637,10/03/2020,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Cama box,moveis,946.46,47.98058673,05/08/2020,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Cama king,moveis,1159.1,62.24969248,03/09/2021,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
Headset,eletronicos,186.55,10.21635219,26/10/2021,Felipe Santos,RN,5,cartao_credito,2,-5.81,-36.59
FogÃ£o,eletrodomesticos,653.59,35.33280576,15/12/2021,Bianca Santos,PE,5,cupom,1,-8.38,-37.86
Cama box,moveis,483.3,26.01739695,29/07/2021,Beatriz Moraes,GO,5,boleto,1,-15.98,-49.86
CiÃªncia de dados com python,livros,94.06,8.172228352,25/05/2022,Isabella Pereira,GO,1,cartao_credito,8,-15.98,-49.86
Dashboards com Power BI,livros,46.37,0,17/12/2020,JoÃ£o Souza,SP,5,boleto,1,-22.19,-48.79
Assistente virtual,eletronicos,311.28,17.46313872,03/03/2022,Rafael Costa,SC,5,cupom,1,-27.45,-50.95
Guitarra,instrumentos musicais,1160.5,59.37757281,13/01/2022,Camila Ribeiro,PE,4,cartao_credito,6,-8.38,-37.86
FogÃ£o,eletrodomesticos,566.53,27.75045722,30/05/2020,Pedro Gomes,SC,1,cartao_credito,1,-27.45,-50.95
Blocos de montar,brinquedos,46.3,0,26/01/2021,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,71.71,4.7581896,16/12/2021,Juliana Costa,SP,4,cartao_credito,10,-22.19,-48.79
Jogo de copos,utilidades domesticas,56.34,0,16/03/2022,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
Smart TV,eletronicos,2220.86,115.8385528,28/06/2020,Thiago Silva,PI,3,boleto,1,-6.6,-42.28
Lavadora de roupas,eletrodomesticos,1602.08,82.89037936,12/05/2021,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Bateria,instrumentos musicais,772.51,42.78662783,18/01/2021,Isabella Pereira,PR,5,cartao_credito,6,-24.89,-51.55
Cama box,moveis,914.64,46.28626746,05/01/2020,Rafael Costa,PI,4,boleto,1,-6.6,-42.28
Mesa de centro,moveis,196.9,11.01543717,18/10/2022,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,67.19,1.162104432,04/03/2023,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
Guitarra,instrumentos musicais,1191.47,63.9732976,24/02/2022,Camila Ribeiro,ES,4,cartao_credito,1,-19.19,-40.34
Cadeira de escritÃ³rio,moveis,319.29,26.58217548,07/06/2021,Rafael Costa,RJ,5,cartao_credito,6,-22.25,-42.66
Boneca bebÃª,brinquedos,56.99,0,22/02/2022,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Kit banquetas,moveis,401.14,18.94393728,29/01/2020,Thiago Silva,DF,5,cartao_credito,5,-15.83,-47.86
Xadrez de madeira,brinquedos,33.91,0,24/09/2022,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,280.71,15.473228,13/09/2021,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,2014.33,108.1454278,28/12/2021,Pedro Gomes,PR,4,cartao_credito,3,-24.89,-51.55
Jogo de copos,utilidades domesticas,45.82,2.728553967,10/02/2021,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
Mesa de jantar,moveis,280.92,12.54258395,05/02/2021,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,68.03,1.206831905,27/07/2022,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,49.11,0,15/01/2023,Pedro Gomes,SC,3,cartao_credito,5,-27.45,-50.95
Fone de ouvido,eletronicos,164.16,9.629441315,26/09/2022,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
SofÃ¡ retrÃ¡til,moveis,967.46,49.09877356,22/07/2020,Isabella Pereira,MG,5,cartao_credito,4,-18.1,-44.38
Bola de basquete,esporte e lazer,81.95,1.948030028,07/04/2021,Lucas Oliveira,PA,4,cartao_credito,8,-3.79,-52.48
Iniciando em programaÃ§Ã£o,livros,63.31,5.02386139,29/02/2020,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,2555.18,133.6400871,20/05/2020,Felipe Santos,SP,1,boleto,1,-22.19,-48.79
Mochila,esporte e lazer,135.73,4.811653236,08/10/2021,Camila Ribeiro,SP,4,cupom,1,-22.19,-48.79
Bicicleta,esporte e lazer,811.22,40.77946359,31/10/2022,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,990.73,50.33783105,05/05/2022,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
Impressora,eletronicos,442.08,21.12386911,08/11/2020,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
Faqueiro,utilidades domesticas,73.5,5.312769229,27/09/2020,Thiago Silva,SP,3,cartao_credito,1,-22.19,-48.79
CÃ´moda,moveis,344.03,15.90300159,28/03/2020,Felipe Santos,GO,5,boleto,1,-15.98,-49.86
Corda de pular,esporte e lazer,12.72,0,19/08/2022,JoÃ£o Souza,SP,5,cartao_credito,2,-22.19,-48.79
Blocos de montar,brinquedos,50.4,3.214752902,03/01/2020,Rafael Costa,DF,3,cartao_credito,6,-15.83,-47.86
Smart TV,eletronicos,1862.04,96.7324673,21/11/2020,JoÃ£o Souza,SP,5,cartao_credito,2,-22.19,-48.79
Guitarra,instrumentos musicais,1058.35,53.93839262,14/02/2022,Juliana Costa,RJ,5,cartao_credito,10,-22.25,-42.66
Micro-ondas,eletrodomesticos,437.6,20.88532259,07/10/2021,Felipe Santos,MA,3,cartao_credito,3,-5.42,-45.44
Smartwatch,eletronicos,251.8,16.57140881,08/01/2021,Rafael Costa,MG,3,cartao_credito,1,-18.1,-44.38
Lava louÃ§as,eletrodomesticos,1742.09,99.14066596,10/09/2022,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
Mesa de jantar,moveis,360,19.45204288,01/05/2022,Thiago Silva,SP,2,boleto,1,-22.19,-48.79
Kit banquetas,moveis,405.09,19.15426289,15/12/2022,Pedro Gomes,RJ,5,cartao_credito,5,-22.25,-42.66
Mochila,esporte e lazer,144.37,8.575683352,20/05/2020,Larissa Alves,CE,1,cartao_credito,5,-5.2,-39.53
Panela de pressÃ£o,utilidades domesticas,82.96,4.948474948,11/01/2023,Felipe Santos,MT,5,cartao_credito,1,-12.64,-55.42
Cadeira de escritÃ³rio,moveis,314.86,17.04847368,02/02/2021,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
Headset,eletronicos,181.77,9.961831571,04/01/2021,Thiago Silva,SP,4,cupom,1,-22.19,-48.79
Blocos de montar,brinquedos,55.62,0,23/03/2023,Beatriz Moraes,SP,4,cartao_credito,9,-22.19,-48.79
FogÃ£o,eletrodomesticos,1178.51,63.03523797,29/11/2021,Rafael Costa,RJ,4,cartao_credito,3,-22.25,-42.66
Panela de pressÃ£o,utilidades domesticas,86.87,2.210005226,02/08/2022,Mariana Ferreira,BA,4,cartao_credito,1,-13.29,-41.71
Celular Plus X42,eletronicos,2575.9,137.6900302,16/05/2020,Felipe Santos,BA,5,cartao_credito,10,-13.29,-41.71
Pandeiro,instrumentos musicais,63.69,4.27971607,16/10/2020,Rafael Costa,SP,4,cartao_credito,6,-22.19,-48.79
Dashboards com Power BI,livros,51.53,0,10/11/2021,JoÃ£o Souza,DF,4,cartao_credito,2,-15.83,-47.86
Iniciando em programaÃ§Ã£o,livros,89.83,5.67159243,13/06/2021,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
Micro-ondas,eletrodomesticos,942.04,47.74523503,05/03/2023,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Boneca bebÃª,brinquedos,75.55,12.10045811,06/08/2021,Larissa Alves,SP,4,cartao_credito,10,-22.19,-48.79
Jogo de tabuleiro,brinquedos,247.96,14.09153921,22/07/2022,JoÃ£o Souza,BA,4,cartao_credito,1,-13.29,-41.71
Fone de ouvido,eletronicos,129.93,7.806796793,30/01/2023,JoÃ£o Souza,SP,5,cupom,1,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,1861.82,96.72075296,30/09/2022,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
Celular Plus X42,eletronicos,3007.51,157.7252988,23/08/2022,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,197.25,10.786095,02/01/2023,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
